,760,TOT Internet,1553187600,Expense,,T240320193456,Internet
,4550,ALIEXPRESS,1561568400,VISA,,T270620194550,181.89
,500,VISA,1553533200,Expense,VISA 1 day late penalty,T250320195000,VISA
,382,ALIEXPRESS,1555693200,VISA,,T20042019382.08,15.92
,100,Market Big,1555434000,Expense,2 pairs of shoes,T170420195000,Special
,3066,ALIEXPRESS,1549040400,Expense,SSD Drive 1T,T020220193066.36,Hobby
,3182.25,Online Purchase,1568394000,BKB,Tesco Lotus Prasat #2,T140920193182.25,EDC
,5778,Tesco Lotus-Prasat,1586451600,Expense,,T2020-04-105778,Grocery
,160,Car wash Village,1554224400,Expense,Car wash Village,T,Car
,3672,Tesco Lotus-Prasat,1567789200,Expense,Food,T070920193671.75,Grocery
,479,Lazada,1584118800,Expense,IPA Isopropyl Alcohol 99.9% ขนาด 2 ลิตร (2-000ml),VISA,Health Care
,2984.5,Purchase via EDC,1547312400,BKB,,T130120192984.5,EDC
,3264,Tesco Lotus Prasat,1560531600,Expense,,T150620193263.75,Grocery
,200,Brother in Law,1578934800,Expense,House Works 4 hours,T2020-01-196600,House
,532,Purchase via EDC,1554483600,BKB,,T06042019532,EDC
,850,Resto Big Tree,1549731600,Expense,,T030220195000,Restaurant
,215,ALIEXPRESS,1548003600,VISA,,T21012019215.25,8.61
,37100,BNC,1580749200,BKB,BNC --> VISA ,T2020-02-0437100,Visa
,400,Other,1582390800,Expense,Shit truck - Need to pay Jarinya.,T2020-03-012450,House
,1100,Market Prasat,1567789200,Expense,Food,T100920192200,Market
,180,Pharmacy Prasat,1559322000,Expense,Electrolite,T020620192000,Food
,100,Brother in Law,1577206800,Expense,House Works 2 hours,T2019-12-297980,House
,450,Plants Shop,1565542800,Expense,plants  ,T130820191890,House
,580,Resto Prasat,1551546000,Expense, ,T070320192910,Restaurant
,5000,Cash Withdrawal - BBL ATM,1551546000,BKB,,T030320195000,ATM
,200,Brother in Law,1579626000,Expense,House Works 4 hours,T2020-01-277106,House
,4085,Purchase via EDC,1563037200,BKB,,T140720194085,EDC
,3722,Tesco Lotus-Prasat,1582304400,Expense,,T2020-02-223722,Grocery
,400,Other,1571504400,Expense,Pay. J  Soap. Misc. Grocery at Parsat near the market,T2019-10-212133,Grocery
,500,PT Blue Gas Prasat,1564333200,Expense,,T010820192100,Car-Gas
,2136,Interbank Transfer,1563123600,BKB,,T150720192136,IB
,3904,Tesco Lotus Prasat,1563555600,Expense,,T200720193904.25,Grocery
,480,Resto-Prasat,1582304400,Expense,,T2020-02-225000,Restaurant
,625,Skype,1548867600,Expense,Skype,T31012019625,Phone
,2300,Big C Prasat,1553965200,Expense,,T3103201910000,Grocery
,200,VISA,1553446800,Expense,Photographs + Photocopies,T250320195000,VISA
,750,Internet-TOT,1569430800,Expense,,T2019-09-263904,Internet
,1472,Purchase via EDC,1554483600,BKB,,T060420191472,EDC
,4200,Tesco Lotus-Prasat,1582909200,BKB,,T2020-02-294200,IBT
,479,Lazada,1584118800,Expense,IPA Isopropyl Alcohol 99.9% ขนาด 2 ลิตร (2-000ml),VISA,Health Care
,4536,Tesco Lotus-Prasat,1572627600,BKB,,T2019-11-024536,IBT
,300,Brother in Law,1568739600,Expense,House works - Pay Jarinya,T2019-09-201200,House
,6388,Interbank Transfer,1555952400,BKB,,T230420196388,IB
,5000,Cash Withdrawal - BBL ATM,1548435600,BKB,,T260120195000,ATM
,156,ALIEXPRESS,1547485200,Expense,Hobby - Electronics,T06012019155.5,Hobby
,3800,Tesco Lotus Prasat,1564333200,Expense,,T290720193800.5,Grocery
,1000,Market Big,1564333200,Expense,,T010820192100,Market
,133,Village Water Service,1571590800,Expense,Pay. J ,T2019-10-212133,Water
,15,Commission/Annual Fee,1563814800,BKB,,T2307201915,AUTO
,1205,Tesco Lotus-Prasat,1578675600,BKB,,T2020-01-111205,IBT
,5000,Jarinya,1552150800,Expense,Money Birthday gift to Jarinya,T100320195000,Special
,532,Thai Watsadu Surin,1554483600,Expense,Electric stuff,T06042019532,House
,675,Tesco Lotus Express,1547830800,Expense,,T190120195000,Grocery
,10000,Cash Withdrawal - BBL ATM,1556816400,BKB,,T0305201910000,ATM
,1350,Jarinya,1586106000,BKB,,T2020-04-061350,IBT
,9650,Projector Siam,1561568400,Expense,Projector Screen - Projector Siam,T270620199650,Hobby
,160,Tesco Lotus-Village,1572368400,Expense,Soft drinks for workers,T2019-10-311160,Grocery
,1000,Market Prasat,1576256400,Expense,,T2019-12-154550,Market
,1500,Market Big,1549126800,Expense,,T030220195000,Market
,600,Resto Prasat,1563037200,Expense,pay J  200  pay already 400,T150720192136,Restaurant
,2005,Provincial Electricity Authority,1585155600,Expense,,T2020-03-276368,Electricity
,319.5,ALIEXPRESS,1560790800,VISA,,T18062019319.5,12.78
,15,Commission/Annual Fee,1553274000,BKB,,T2303201915,AUTO
,1150,Steam,1550163600,VISA,,T150220191149.77,49.99
,6003,Purchase via EDC,1556038800,BKB,,T240420196003,EDC
,400,PT-Blue Gas Prasat,1582909200,Expense,,T2020-03-012450,Car Gas
,4200,Tesco Lotus-Prasat,1582909200,Expense,,T2020-02-294200,Grocery
,2600,Jarinya,1580662800,BKB,,T2020-02-032600,IBT
,7106,Jarinya,1580058000,BKB,,T2020-01-277106,IBT
,38,ALIEXPRESS,1555693200,VISA,,T2004201937.68,1.57
,88,Lazada,1586192400,Expense,Magnets,VISA,House
,5369,Tesco Lotus-Prasat,1584118800,BKB,Grocery,T2020-03-145369,IBT
,3705,Interbank Transfer,1558803600,BKB,,T260520193705,IB
,1017,Tesco Lotus-Village,1573232400,BKB,3 bottles of wine,T2019-11-091017,IBT
,1999.25,Tesco Lotus-Prasat,1576947600,BKB,,T2019-12-221999.25,IBT
,500,Market Big Village,1578157200,Expense,,T2020-01-0410000,Market
,235,Lazada,1583082000,Expense,N95 3M Masks (2) initial order : 855 - 580 = 235,VISA,Health Care
,500,Gas Station Village,1555261200,Expense,Gas Station Village,T140420195000,Car-Gas
,2406,Tesco Lotus Prasat,1561136400,Expense,,T210620195000,Grocery
,10000,Makro Surin,1583514000,BKB,Pocket,T2020-03-0710000,ATM
,10000,Cash Withdrawal - BBL ATM,1567184400,BKB,,T3108201910000,ATM
,336,Water Meter,1563037200,Expense,,T150720192136,Water
,4575,ALIEXPRESS,1566061200,Expense,Computer: 2 * HDD 2T  - KESU,T180820194575,Hobby
,150,Brother in Law,1570986000,Expense,Pay. J,T2019-10-171800,House
,1756,Tesco Lotus-Village,1570208400,Expense,,T2019-10-052000,Grocery
,862,Lazada,1589216400,Expense,Indoor IP Cam + Muscle Rub,VISA,House
,4555,Tesco Lotus-Prasat,1592154000,BKB,Jarinya,T2020-06-154555,IBT
,1400,Market Big,1565974800,Expense,,T180820192300,Market
,1122.75,Online Purchase,1568394000,BKB,Tesco Lotus Prasat #1 (for discount stuff),T140920191122.75,EDC
,727,ALIEXPRESS,1578934800,Expense,8009282191643518- Solenoid Valves ,T2020-02-0437100,Hobby
,3800.5,Purchase via EDC,1564333200,BKB,,T290720193800.5,EDC
,6368,Jarinya,1585242000,BKB,Jarinya,T2020-03-276368,IBT
,560,Tesco Lotus Express,1551459600,Expense,Yougurt.  Shampoo. Etc..,T070320192910,Grocery
,735,Tesco Lotus Express,1555866000,Expense,,T230420196388,Grocery
,425,LAZADA,1579366800,Expense,Epson L210 Power Supply,T2020-02-0437100,Hobby
,100,Thai Watsadu Surin,1573232400,Expense,Snacks,T2019-11-111580,Food
,2000,Tesco Lotus-Village,1570208400,BKB,,T2019-10-052000,IBT
,450,Village Water Service,1581181200,Expense,,T2020-02-0810000,House
,2661,Big C Prasat,1549126800,Expense,,T030220195000,Grocery
,3024,Tesco Lotus Prasat,1561827600,Expense,,T020720195674,Grocery
,6458,Lazada,1586970000,Expense,WebCam + Green Screen (credit for the webcam on April 28th because the WebCam is out of stock),VISA,Hobby
,250,Robinson Food Court,1556470800,Expense,Meal before Movie,T2019-04-2910000,Restaurant
,1017,Tesco Lotus-Village,1573232400,Expense,3 bottles of wine,T2019-11-091017,Grocery
,315,Omise,1578934800,Expense,OMISE*mobiletopup.com,,Phone
,59489,Lazada,1548522000,VISA,,T2701201959489,2379.56
,3623,Jarinya,1584810000,BKB,Jarinya,T2020-03-223623,IBT
,250,Bic,1560272400,Expense,Bic cut grass,T160620191333,House
,7920,Makro Surin,1570294800,Expense,,T2019-10-0610000,Grocery
,900,Market Prasat,1575046800,Expense,,T2019-12-012470,Market
,2500,Other,1591290000,Expense,Bamboo Curtains,T2020-06-083640,House
,540,Resto Prasat,1553274000,Expense,,T230320195000,Restaurant
,1000,Brother in Law,1581526800,Expense,Farewell tip to BKK,T2020-02-215360,House
,2570,Jarinya,1589994000,BKB,,T2020-05-212570,IBT
,4610,Jarinya,1590339600,BKB,,T2020-05-254610,IBT
,2000,Market Big,1552755600,Expense,,T180320195082,Market
,4107,Tesco Lotus-Prasat,1584637200,BKB,Tesco Lotus-Prasat,T2020-03-204107,IBT
,1000,Tesco Lotus-Village,1593104400,Expense,2 bottles of wine + 2 beer six packs,T2020-06-289670,Food
,1170,Lazada,1591722000,Expense,8 coffee bags,VISA,Food
,1000,Market Prasat,1580576400,Expense,,T2020-02-032600,Market
,160,Drug store Prasat,1573837200,Expense,,T2019-11-0910000,Health Care
,400,Tesco Lotus Express,1548435600,Expense,Beer.. Peanuts.. Etc..,T270120193885,Grocery
,800,Market Prasat,1567184400,Expense,,T2019-09-012040,Market
,200,Brother in Law,1578157200,Expense,House Works 4 hours,T2020-01-113100,House
,750,TOT Internet,1555866000,Expense,,T230420196388,Internet
,700,ALIEXPRESS,1562518800,VISA,,T08072019700,28.34
,250,Brother in Law,1571158800,Expense,Pay. J,T2019-10-171800,House
,1128,PayPal,1559754000,Expense,Cleaning pills (20) for coffee machine,T060620191128.48,Special
,75,ALIEXPRESS,1563037200,Expense,Electronics - Electric Stuff,T1407201975,Hobby
,400,Plant Shop Prasat,1573318800,Expense,Plant pot to support light,T2019-11-111580,House
,300,Market Big Village,1574528400,Expense,Sister Delivery!,T2019-11-251760,Market
,5143,Tesco Lotus-Prasat,1592499600,Expense,,T2020-06-195143,Grocery
,400,Tesco Lotus-Village,1579280400,Expense,One bottle of wine,T2020-01-196600,Grocery
,1200,Tesco Lotus Express,1559062800,Expense,,T290520191200,Grocery
,4985,ALIEXPRESS,1546707600,Expense,Hobby - Electronics,T060120194985.25,Hobby
